Index,mol_min,Chemical name,DILI_2_class,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,ABCG2_Inhib,ABCG2_Inhib_binary,ABCB1_Inhib,ABCB1_Inhib_binary,BSEP_Inhib,BSEP_Inhib_binary,OATP1B1_Sum_Binary,OATP1B1_binary,OATP1B3_Sum_Binary,OATP1B3_binary,Transporter_Sum_float,Transporter_binary_score,Binary_Characterization
170,IC1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2)C(=O)NC1=O,Idoxuridine,1,34.734722,0,0,2,3,5,0,0,0,28,3,8,17,7,54.413223,1.9433295,0,0,9,0,0,11,1,2,5,0,0,1.9884326,-2.5202224,-0.5925678,0.62356699,2.7554092,-2.6709125,-0.5495407,0.58042997,2.6406977,-2.3156035,-0.38647038,0.8598218,2.9651008,22.087276,2,0.11111111,0,29,3,18,4,2,0.11111111,26,0,12.576985,10.825463,5.2236147,5.585422,8.0240755,6.058569,2.0967534,2.2996597,3,0,1.1927224,9,0,-0.80069661,-0.46377575,0.11388051,2.5070758,-1.1698303,-0.44231436,0.11386012,2.4326248,-0.52686894,-0.22927773,0.24997941,2.7482736,13.432098,5.3254437,2.7128029,13.08652,5.179563,2.6349103,3.9872034,7,3,1,0,-0.56400001,-2.14978,6.5544662,0,1,11,1,2,3,0,4.1500001,-4.1500001,2.2263732,-2.2263732,0.14883983,0.17623626,33.978001,48.488632,14.300869,8.6190128,20.648346,12.949531,17.440542,46.990013,0,0,0,13.566921,13.703812,18.038837,0.61263174,0.3710916,0.18216768,0.38736829,0.6289084,0.2052006,152.37653,92.299583,45.30957,96.347992,156.42493,51.038418,0.44444445,0.80000001,4.1500001,-4.1500001,0.16626506,0.16385542,0.44064987,0.43841878,0.18216768,0.55935013,0.56158119,0.37718245,109.60043,109.0455,45.30957,139.12408,139.67902,93.814522,5,0,2,0.16626506,0.16385542,1,-0.71719998,68.781204,13.213054,53.839226,20.926258,0,1.6596429,0,17.214357,18.868406,80.644226,6.3851299,58.724319,53.894768,18.01075,20.636763,0,36.082764,31.014997,56.782009,99.099998,0.54234898,5.1699252,2.8886442,7.8820791,248.72452,296.88382,29.637598,0,0,5.6825762,125.11362,43.339603,62.454014,354.10001,505,26,88,0.020588169,0,0.036248773,0,0,0,0,0,0,0,0.056836944,0,1
171,O=C1NC=C(C=C1N)c1ccncc1,Inamrinone,1,27.703136,1,1,0,0,3,0,6,0,23,3,6,14,9,37.538433,1.6321057,0,0,10,0,0,9,0,3,1,0,0,1.8719529,-2.3315334,-0.58883899,0.67307442,2.2988162,-2.5280423,-0.53178912,0.72521782,2.358278,-1.9884766,-0.45773616,0.7944929,2.636018,12.116863,1,0.06666667,6,24,3,15,2,1,0.06666667,15,0,9.9662552,7.396914,5.4641018,6.5520415,6.7708569,4.1579146,2.6100423,3.7079082,0,0,0.75369775,8,0,-0.81570566,-0.42306527,0.10555755,2.2124906,-1.3396417,-0.33187556,0.14771165,2.2801929,-0.44077674,-0.22215286,0.18290725,2.5218577,10.515555,4.6799998,2.5344,6.4876161,2.766031,1.4489785,1.2817819,4,3,1,0,-0.186,-0.9666,5.2838349,0,1,12,1,2,1,0,3.148,-3.148,1.2697061,-1.2697061,0.20983538,0.25773433,50.237747,32.291866,17.238026,8.6190128,0,12.949531,0,41.181789,0,0,0,0,25.900616,0.13689101,0.7932331,0.35649613,0.13808937,0.20676693,0.6435039,0.068677559,149.56845,67.219299,26.037508,38.987038,121.33618,12.949531,0.5,1,3.148,-3.148,0.1956798,0.28589579,0.65610081,0.43359479,0.13808937,0.34389919,0.56640524,0.20580982,123.7114,81.756676,26.037508,64.844078,106.79881,38.806568,4,0,2,0.1956798,0.28589579,1,0.39489999,50.90794,22.044313,23.862217,0,3.185575,2.7567475,0,107.7582,0,0,5.2627101,23.862217,16.78553,18.01075,5.9423227,36.082764,104.57262,5.2587838,0,68.010002,0.61744827,4.9068904,2.7285419,7.3001604,188.55548,248.37807,5.6825762,0,0,17.742489,119.44064,12.949531,42.674564,187.202,303,19,70,0.18530944,0,0.017709529,0,0,0,0,0,0,0,0.20301896,0,1
172,C1C=Cc2c1cccc2,Indene,1,21.174343,1,1,0,0,0,0,6,0,17,0,0,9,9,16.957542,0.99750257,0,0,9,0,0,8,0,0,0,0,0,2.0252645,-2.2652771,-0.63089323,0.67153603,2.3552423,-2.1651225,-0.51710081,0.77957308,2.4937103,-1.973722,-0.47662222,0.8287304,2.6820309,8.745656,0,0,6,18,1,10,2,0,0,11,0,6.1044478,5.1712084,5.1712084,6.1044478,4.4663267,3.2111604,3.2111604,4.4663267,0,0,0.63699925,4,0,-0.76159525,-0.37945589,0.077583633,2.1401529,-0.68936419,-0.24673969,0.16548397,2.2979543,-0.47124299,-0.19394384,0.19488998,2.4570255,5.7600002,2.3195267,0.99653977,3.8559513,1.4629014,0.59248143,0.62676406,0,0,1,0,3.1407001,-2.3615799,3.8622806,0,1,10,1,2,0,0,1.21,-1.21,0.43870676,-0.43870676,0.1421272,0.18034737,8.5307722,25.592316,0,0,0,0,0,13.118393,73.529427,0,0,0,0,0,1,0.71745604,0,0,0.28254396,0,120.7709,86.64782,0,0,34.123089,0,0.25,0.33333334,1.21,-1.21,0.23305786,0.23801653,0.82647961,0.62712097,0.10147232,0.17352042,0.37287906,0.07204809,99.81469,75.737961,12.254904,20.956217,45.03294,8.701313,3,0,2,0.23305786,0.23801653,1,2.2558701,0,0,0,0,6.37115,18.868406,0,88.215919,17.643185,0,3.918,0,0,0,6.37115,0,107.08433,17.643185,0,0,0.80634952,4.321928,1.8961939,6.0279074,120.7709,182.3597,0,0,0,0,115.07654,0,0,116.16299,79,9,46,0.22751953,0,0.012838006,0,0,0,0,0,0,0,0.24035753,0,1
173,Ic1cc(ccc1)C\N=C(\N)/N,Iobenguane i 131,1,29.39793,1,1,0,0,1,0,6,0,22,2,3,12,8,36.133327,1.642424,0,0,8,0,0,10,1,3,0,0,0,2.1661906,-2.3130922,-0.53894418,0.56825233,2.272424,-2.6490059,-0.38921604,0.7370109,2.4261014,-2.004359,-0.16593297,0.78604203,2.5953007,14.52207,2,0.16666667,6,22,1,12,2,2,0.16666667,15,0,8.9746914,8.6538849,4.5165076,5.2675848,5.6815405,4.5598369,2.1749206,3.0412414,0,0,1.104399,7,0,-0.8419019,-0.39916095,0.046674851,2.1025145,-1.384029,-0.25020003,0.15156004,2.239995,-0.45893437,-0.14415151,0.22623408,2.4527636,10.083333,4.8888888,4,9.1481609,4.3929791,3.5671399,3.3489733,3,4,1,0,2.2809999,-2.6705,5.7934589,0,1,7,1,1,2,0,3.22,-3.221,1.26651,-1.26651,0.14855692,0.29223508,3.0400939,38.784641,0,50.157627,0,0,0,73.708359,24.509808,0,0,5.6825762,0,13.302238,0.90924406,0.56028295,0.090755954,0.090755954,0.43971705,0,190.20053,117.20299,18.984816,18.984816,91.982361,0,0.42857143,0.75,3.22,-3.221,0.17080745,0.26389319,0.60640281,0.56028295,0.090755954,0.39359719,0.43971705,0.30284125,126.85058,117.20299,18.984816,82.334763,91.982361,63.349953,4,0,1,0.17080745,0.26389319,1,1.331,65.794373,1.8990928,1.6596429,0,3.185575,16.78553,0,70.572739,0,75.221588,5.8877802,0,16.78553,1.6596429,3.185575,65.794373,89.012314,1.8990928,56.782009,64.400002,0.65002245,4.5849624,2.7007341,6.8250632,209.18535,249.08842,5.6825762,0,0,35.484978,135.77213,15.681574,41.167557,275.09299,218,12,54,0.11864769,0,0.025428254,0,0,0,0,0,0,0,0.14407595,0,1
174,IC(I)I,Iodoform,1,18.476793,0,0,1,1,0,0,0,0,5,0,0,4,4,6.854753,1.3709506,0,0,1,0,0,1,3,0,0,0,0,2.3237901,-1.9593228,-0.058883958,0.0020366814,2.0445936,-1.825103,0.4955948,0.88569999,2.3281608,-1.4341142,0.74638921,1.402,2.7963305,11.863207,0,0,0,4,0,3,2,0,0,4,0,3.5773504,8.1837387,0.57735026,0.57735026,1.7320508,4.3915505,0,0,0,0,2.8946164,2,0,-0.62440801,-0.21888396,-0.15731701,1.1887095,-0.66730291,0.32337552,0.72570002,1.6686896,-0.31723881,0.59448367,1.242,2.1473134,4,1.3333334,0,30.419292,18.389305,0,139.84743,0,0,1,0,3.5320799,-4.4518399,4.5142751,1,1,0,1,0,0,0,0.56999999,-0.56999999,0.17665188,-0.17665188,0.64403379,0.33333334,0,4.2653861,1.1496119,0,0,0,0,0,140.97005,0,0,0,0,0,1,0.96300852,0,0,0.03699147,0,146.38504,140.97005,0,0,5.4149981,0,0.5,1,0.56999999,-0.56999999,1,0.33333334,0.99214667,0.96300852,0,0.0078533432,0.03699147,0.0078533432,145.23543,140.97005,0,1.1496119,5.4149981,1.1496119,1,1,0,1,0.33333334,1,2.575,0,0,0,0,0,0,0,0,0,170.34602,4.5847998,0,0,0,0,0,0,0,170.34602,0,0.95443398,2.5849626,1,3.5032582,146.38504,136.02182,0,0,0,0,145.67325,0,0,393.73099,9,0,12,0.32261553,0,0.001188394,0,0,0,0,0,0,0,0.32380393,0,1
175,Ic1ccccc1[C@H](CCCCCCCCC(OCC)=O)C,Iophendylate,0,59.730995,0,0,2,3,1,0,6,0,51,0,1,22,19,65.701622,1.288267,0,0,19,0,0,29,1,0,2,0,0,1.9241607,-2.7201643,-0.55739933,0.60794473,2.6618524,-2.5587289,-0.40916181,0.68967408,2.8258693,-2.4672158,-0.3270281,0.76631707,2.9177709,38.167004,11,0.5,6,51,1,22,11,12,0.54545456,44,0,16.208897,16.102673,12.750712,13.501789,10.647066,9.6269388,7.6622839,8.5841169,1,0,0.84819955,16,0,-0.80147469,-0.38739103,0.056164693,2.6686981,-0.84524024,-0.24894218,0.13214414,2.8139925,-0.53239292,-0.1554947,0.18076153,2.9209774,20.045454,12.426036,9.0368605,19.98579,12.387232,9.0076838,11.253119,2,0,1,1,7.0159998,-6.8370399,10.400109,0,1,6,0,1,11,2,1.825,-1.825,1.3550555,-1.3550555,0.1934616,0.23281047,109.84528,40.54361,0,0,0,14.708499,0,97.60376,99.018959,0,0,0,13.566921,2.503756,0.9185285,0.56299251,0.042538561,0.081471488,0.43700746,0.038932923,347.0116,212.69339,16.070677,30.779177,165.0974,14.708499,0.5,1,1.825,-1.825,0.36109591,0.31232876,0.87895292,0.30251887,0.042538561,0.12104707,0.6974811,0.078508511,332.06033,114.28885,16.070677,45.730469,263.50195,29.659792,8,0,1,0.36109591,0.31232876,0.45454547,6.0785999,0,7.7454643,36.521748,20.926258,3.185575,0,4.4107962,70.572739,150.94725,123.43404,10.1143,34.862103,0,1.6596429,7.5963712,0,221.51997,28.671722,123.43404,26.299999,0.43949699,5.4594316,3.8022206,8.5490408,377.7908,490.85498,13.566921,0,0,0,325.02451,17.212255,13.566921,416.34299,1465,26,96,0.16549148,0,0.25628251,0,0.9,1,0,0,1,0,2.321774,1,0
176,Ic1c(C(=O)N[C@@H]([C@H](O)CO)CO)c(I)c(N(C(=O)CC(=O)N(C)c2c(I)c(C(=O)N[C@@H]([C@H](O)CO)CO)c(I)c(C(=O)N[C@@H]([C@H](O)CO)CO)c2I)C)c(I)c1C(=O)N[C@@H]([C@H](O)CO)CO,Iotrolan,0,150.26207,0,0,3,5,18,0,12,0,115,16,34,67,37,220.32518,1.9158711,0,0,37,0,0,48,6,6,18,0,0,2.5937631,-2.6168599,-0.70525628,0.75331581,2.638196,-2.8413661,-0.75850207,0.59880555,2.4529486,-2.3861036,-0.48438415,0.90907031,2.8665938,86.361938,26,0.38235295,12,116,6,68,7,30,0.44117647,98,0,51.358196,47.906021,21.982763,23.375069,31.397629,25.643732,9.306426,10.749149,8,0,1.2903994,22,0,-0.83008128,-0.48589909,0.12808211,2.9802632,-1.1639338,-0.49811286,0.043966595,2.9559691,-0.52305907,-0.25023076,0.28653491,3.3135955,63.116783,29.636518,15.515152,68.91806,32.403458,16.979303,33.331093,24,16,0,3,-0.71399999,-7.3565001,28.990438,0,1,12,0,2,24,5,15.94,-15.94,8.5566177,-8.5566177,0.029741729,0.045917455,86.680656,268.95709,28.321028,34.476051,149.78914,51.798122,0,281.94009,0,0,0,0,81.401527,93.758049,0.6502282,0.42437139,0.16261818,0.34977183,0.57562858,0.18715364,700.37488,457.09967,175.15958,376.74683,620.02209,201.58727,0.5,1,15.94,-15.94,0.035696361,0.045796737,0.43412694,0.42437139,0.16261818,0.56587303,0.57562858,0.40325487,467.60757,457.09967,175.15958,609.51416,620.02209,434.35458,11,0,2,0.035696361,0.045796737,0.52238804,-3.8943,382.91434,31.552702,99.484764,167.41006,108.19116,65.794373,0,0,18.868406,346.20554,28.63534,143.17329,304.62271,88.249489,54.544773,5.513495,18.868406,198.96277,406.48642,399.78,0.19587551,7.0874629,4.3106146,11.884621,1077.1217,1260.2601,81.401527,0,0,22.730305,643.1214,77.697189,266.93488,1626.239,21476,126,330,0.36940539,0,0.092049137,0,0.3,0,2,1,4,1,6.7614546,2,0
177,O1CC2=C(C=C3N(Cc4c3nc3c(cc(OC(=O)N5CCC(N6CCCCC6)CC5)cc3)c4CC)C2=O)[C@@](O)(CC)C1=O,Irinotecan,1,92.630135,0,0,3,4,6,0,10,0,81,1,7,43,30,124.13182,1.5324917,0,0,33,0,0,38,0,4,6,0,0,0.98011893,-2.8458011,-0.51781106,0.52484447,2.7663057,-2.8829539,-0.43661931,0.62616897,2.7743406,-2.5738766,-0.28344366,0.75500196,3.0315032,55.507866,5,0.10204082,11,87,5,49,5,6,0.12244898,71,0,29.87974,24.856449,20.57914,22.026369,20.817049,15.654706,10.960308,12.669182,1,0,0.74840587,21,0,-0.85705924,-0.43568859,-0.0088180955,3.0129511,-0.97677052,-0.33126062,0.090919234,3.0630016,-0.52719271,-0.19406612,0.18222624,3.2773969,31.591837,12.892987,5.6560898,25.146639,10.203862,4.4580951,5.9672751,10,1,1,1,4.3509998,-6.6924901,15.929282,0,1,37,0,7,8,3,6.7610002,-6.7610002,3.3546824,-3.3546824,0.1097846,0.11149598,162.06096,90.823875,0,0,10.324173,27.65803,19.199511,129.82068,46.196667,0,0,19.249496,29.637598,10.271297,0.78662676,0.43132338,0.10849927,0.21337321,0.56867665,0.10487395,428.90219,235.17575,59.15839,116.3401,310.06656,57.181713,0.47619048,0.90909094,6.7610002,-6.7610002,0.11536755,0.11980476,0.60788429,0.21460581,0.10849927,0.39211574,0.78539419,0.28361645,331.44421,117.01217,59.15839,213.79808,428.23013,154.63969,11,1,7,0.11536755,0.11980476,1,4.2038698,36.385113,46.479355,62.706287,94.68457,9.1278973,25.239555,0,78.046585,113.21043,114.19725,15.91218,82.58654,62.543587,0,24.724443,7.4738488,221.09116,115.00546,66.652031,112.51,0.29901332,6.6147099,4.1347694,10.527176,545.24231,783.91821,46.383339,0,0,0,402.56577,51.865055,59.95026,586.68896,7049,86,246,0.29728043,0,0.78455931,1,1,1,4,1,4,1,10.08184,4,1
178,P(F)(OC(C)C)(OC(C)C)=O,Isoflurophate,0,26.488102,1,0,0,1,3,0,0,0,25,0,3,11,7,42.528774,1.7011509,0,0,6,0,1,14,0,0,3,1,0,3.7938097,-2.557308,-0.11444578,0.024115248,2.565712,-2.5216992,0.026534945,0.123,2.6827226,-2.315146,0.1057,0.10710016,2.8107076,28.777899,4,0.40000001,0,24,0,10,8,4,0.40000001,24,0,9.0689144,8.0990505,5.1547008,5.1547008,4.8330045,4.931066,2.309401,2.309401,0,0,0.8358106,6,0,-0.77734083,-0.30229142,-0.13588475,2.221031,-1.2920499,-0.20551838,-0.037,2.3313363,-0.52623355,-0.10416008,-0.054299999,2.4394209,11,4.1326532,6.4000001,12.627092,4.8131137,7.5494342,5.5250573,3,0,1,0,1.572,-1.35583,4.4179826,0,1,0,1,0,4,0,2.131,-2.131,0.92576212,-0.92576212,0.49548236,0.30234033,83.658081,0,0,0,0,0,19.094698,74.990707,0,0,15.729136,0,9.3319435,0,0.85983235,0.49334091,0.046014465,0.14016767,0.50665909,0.094153196,174.37793,100.05179,9.3319435,28.426641,102.75278,19.094698,0.5,1,2.131,-2.131,0.7372126,0.32848427,0.6642164,0.19325945,0.19325945,0.33578363,0.80674058,0.14252418,134.70612,39.193897,39.193897,68.098457,163.61067,28.904556,3,1,0,0.7372126,0.32848427,1,1.8437999,22.433765,0,26.78056,0,0,0,0,0,0,166.11238,4.0469999,36.277027,11.735918,0,12.937299,0,0,0,154.37646,35.529999,0.64681429,4.321928,2.4386826,6.6012926,202.80457,220.32144,25.061081,0,0,0,148.68365,19.094698,25.061081,184.147,164,10,48,0.21362798,0,0.0034993421,0,0,0,0,0,0,0,0.21712732,0,0
179,O1[C@@H]2C[C@@]3(O[C@H]([C@H](CC)C)[C@H](CC3)C)O[C@H](C\C=C(\C)/[C@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@H](\C=C\C=C/3\CO[C@@H]4[C@H](O)C(=C[C@H]([C@]\34O)C1=O)C)C)C2,Ivermectin,1,145.05067,0,0,3,5,13,0,0,0,136,3,16,62,44,183.01422,1.3456929,0,0,48,0,0,74,0,0,14,0,0,1.1158298,-2.8538263,-0.46641836,0.53336042,2.8504548,-2.8743534,-0.39337078,0.5219748,2.858398,-2.6221604,-0.35815072,0.64216137,3.0736618,101.01532,8,0.11764706,0,142,5,68,5,8,0.11764706,137,0,44.672268,38.475388,32.643017,33.6012,29.497425,23.166155,17.204651,18.52033,20,0,0.72987747,22,0,-0.81090122,-0.3364614,0.041132826,3.4781759,-0.93484056,-0.30143332,-0.0056565516,3.4937003,-0.53518575,-0.19940479,0.12971947,3.6933701,49.8923,21.107267,10.683567,46.692924,19.731815,9.9797697,14.86026,14,3,0,3,6.3247399,-6.8375602,22.902933,0,1,46,0,6,22,5,10.072,-10.072,5.89714,-5.89714,0.046213068,0.065567866,281.17886,169.35614,19.619715,23.418362,30.972517,14.708499,0,99.018959,144.96654,0,0,0,13.566921,48.340183,0.8726989,0.36194023,0.07325013,0.12730111,0.63805974,0.054050989,737.55859,305.89261,61.907104,107.58812,539.25409,45.681019,0.5,1,10.072,-10.072,0.065428913,0.067513898,0.6471588,0.15359136,0.12459072,0.3528412,0.84640861,0.22825047,546.94415,129.80724,105.29743,298.20258,715.33948,192.90514,11,1,7,0.065428913,0.067513898,0.38709676,5.6013999,76.155678,7.7454643,228.53789,20.926258,17.643185,80.324463,0,88.215919,150.94725,266.60812,22.739941,133.8611,76.155678,17.643185,104.23352,0,239.16316,28.671722,337.37585,170.06,0.2206921,7.0874629,4.2394338,11.652032,845.14673,1198.9766,36.100727,0,0,0,651.11536,47.737797,76.801491,875.10596,17028,121,340,0.70894355,1,0.96610373,1,0.7,1,4,1,4,1,10.375048,5,1
180,OC(=O)[C@H](C)c1cc(ccc1)C(=O)c1ccccc1,Ketoprofen,1,39.9011,0,0,1,2,3,0,12,0,33,2,5,19,14,44.40715,1.3456712,0,0,16,0,0,14,0,0,3,0,0,1.8972659,-2.4249463,-0.60612863,0.65981942,2.4727926,-2.3845711,-0.50524217,0.76163197,2.5369732,-2.1821094,-0.4625921,0.80882204,2.7221205,17.220898,4,0.2,12,34,2,20,3,4,0.2,20,0,13.828063,10.537213,9.2735023,10.828063,9.0922241,6.0186067,5.3867512,7.3601732,1,0,0.72149789,10,0,-0.75086969,-0.40940154,0.073901638,2.4187403,-0.87408149,-0.29445753,0.15569733,2.5132716,-0.50061882,-0.22131573,0.18664676,2.705291,15.39,7.1358023,3.9861591,10.563126,4.7851486,2.6246386,2.6603227,3,1,1,0,3.5929999,-3.69033,7.40975,0,1,12,1,2,4,0,3.283,-3.2839999,1.4678659,-1.4678659,0.18175751,0.22537428,21.478622,38.388474,0,8.458519,10.324173,14.708499,0,33.211121,98.03923,0,0,0,27.133842,7.7675405,0.76904917,0.6402517,0.13448954,0.23095082,0.3597483,0.096461289,199.57597,166.15173,34.901382,59.934055,93.358292,25.032671,0.5,1,3.283,-3.2839999,0.20073104,0.19792935,0.73645496,0.56800914,0.13448954,0.26354501,0.43199089,0.12905549,191.11745,147.40405,34.901382,68.39257,112.10596,33.491192,5,1,2,0.20073104,0.19792935,1,3.1057,0,13.433075,23.862217,25.385227,33.418941,0,4.4107962,158.78867,0,33.326015,7.2367301,47.724434,0,25.385227,13.967521,0,158.78867,13.433075,33.326015,54.369999,0.5023343,5.321928,3.1098776,8.1981049,259.51001,352.4404,13.566921,0,0,0,180.51906,23.167019,40.700764,254.28499,724,28,94,0.14535253,0,0.069294952,0,0,0,0,0,0,0,0.21464747,0,1
181,O(C[C@@H](NC(=O)C)C(=O)NCc1ccccc1)C,Lacosamide,0,39.488274,1,0,0,1,3,0,6,0,36,2,5,18,11,56.198048,1.5610569,0,0,13,0,0,18,0,2,3,0,0,2.2847202,-2.5392282,-0.52423656,0.4872905,2.5602388,-2.7821245,-0.457243,0.47805509,2.4263051,-2.282001,-0.34910256,0.63158429,2.8022196,24.829725,6,0.33333334,6,36,2,18,6,8,0.44444445,28,0,13.380469,10.60306,8.378315,9.2591486,8.630229,5.7085605,3.4611604,4.5436769,1,0,0.72451973,10,0,-0.83337575,-0.3948414,0.064375229,2.4150486,-1.1630656,-0.3035363,0.059094287,2.3920774,-0.50810999,-0.208544,0.16407226,2.6656911,16.055555,8.9917355,6.6666665,11.731569,6.4377546,4.7014518,4.1958313,5,2,1,0,0.49700001,-1.85358,7.0195804,0,1,6,1,1,6,0,4.0539999,-4.0539999,1.9446791,-1.9446791,0.12645322,0.195636,69.733818,70.401314,3.1459606,17.238026,25.899061,0,0,2.2085397,61.274521,0,0,0,27.133842,2.7775381,0.80054349,0.33377495,0.1068979,0.19945648,0.66622508,0.092558593,224.00218,93.39444,29.911381,55.81044,186.41818,25.899061,0.5,1,4.0539999,-4.0539999,0.1403552,0.18006907,0.53777742,0.33377495,0.1068979,0.46222255,0.66622508,0.35532466,150.47691,93.39444,29.911381,129.33571,186.41818,99.424324,5,0,1,0.1403552,0.18006907,1,0.72030002,36.0215,10.517568,62.706287,20.926258,3.185575,35.383869,0,88.215919,0,51.765594,6.7974401,58.724319,0,36.0215,7.1675434,0,106.6555,31.443827,68.709885,67.43,0.50325835,5.1699252,3.190969,8.031085,279.81262,345.46747,29.637598,0,0,11.365152,195.37543,25.899061,41.00275,250.29799,690,21,80,0.18206461,0,0.19337773,0,0,0,0,0,0,0,0.37544233,0,0
